,Unnamed: 0,Title,Genre,Summary,Year,Rating,Metascore,Votes,Runtime,Actors
475,475,Blindspot,"['action', 'crime', 'drama']",Jane Doe is found in Times Square with no memory and mysterious tattoos on her body.,2015,7.5,,59534.0,42 min,"Sullivan Stapleton, Jaimie Alexander, Rob Brown, Audrey Esparza"
476,476,The Gifted,"['action', 'drama', 'fantasy']","In a world where mutated humans are treated with distrust and fear, an institute for mutants battles to achieve peaceful co-existence with humanity.",20172019,7.5,,26625.0,43 min,"Stephen Moyer, Amy Acker, Sean Teale, Natalie Alyn Lind"
477,477,Outcast,"['drama', 'horror']",A young man searches for answers as to why he's been suffering from supernatural possessions his entire life.,2016,7.5,,16799.0,60 min,"Patrick Fugit, Philip Glenister, Wrenn Schmidt, Reg E. Cathey"
478,478,The Royals,['drama'],Drama about a fictional British royal family in modern day London.,2018,7.1,,78443.0,141 min,"Drew Goddard, Jeff Bridges, Cynthia Erivo, Dakota Johnson, Jon Hamm"
479,479,Madam Secretary,['drama'],A political drama which looks into the life of the Secretary of State as she tries to balance work with family.,2014,7.6,,17157.0,45 min,"Téa Leoni, Tim Daly, Patina Miller, Geoffrey Arend"
480,480,Empire,"['drama', 'music']","A hip-hop mogul must choose a successor among his three sons who are battling for control over his multi-million dollar company, while his ex-wife schemes to reclaim what is hers.",2015,7.5,,35481.0,42 min,"Terrence Howard, Taraji P. Henson, Jussie Smollett, Bryshere Y. Gray"
481,481,Reign,"['drama', 'fantasy']","Mary, Queen of Scots, faces political and sexual intrigue in the treacherous world of the French court.",20132017,7.5,,39312.0,42 min,"Adelaide Kane, Megan Follows, Celina Sinden, Torrance Coombs"
482,482,Wayward Pines,"['drama', 'mystery', 'sci-fi']","A Secret Service agent goes to Wayward Pines, Idaho, in search of two federal agents who have gone missing in the bucolic town. He soon learns that he may never get out of Wayward Pines alive.",20152016,7.5,,48353.0,60 min,"Siobhan Fallon Hogan, Toby Jones, Shannyn Sossamon, Hope Davis"
483,483,The Last Ship,"['action', 'drama', 'sci-fi']",The crew of a naval destroyer is forced to confront the reality of a new existence when a pandemic kills off most of the earth's population.,20142018,7.5,,50615.0,60 min,"Eric Dane, Adam Baldwin, Charles Parnell, Travis Van Winkle"
484,484,Legends,"['action', 'crime', 'drama']","Follows a deep-cover operative named Martin Odum, who has an uncanny ability to transform himself into a different person for each job. But his own identity comes into question when a ...                See full summary »",2016,6.9,,78986.0,42 min,"Brandon Routh, Caity Lotz, Amy Louise Pemberton, Dominic Purcell"
485,485,Hello Ladies,['comedy'],A gawky Englishman comes to Los Angeles to find the woman of his dreams.,20132014,7.5,,10684.0,29 min,"Stephen Merchant, Christine Woods, Nate Torrence, Kevin Weisman"
486,486,Agents of S.H.I.E.L.D.,"['action', 'adventure', 'drama']","The missions of the Strategic Homeland Intervention, Enforcement and Logistics Division.",2013,7.5,,180821.0,45 min,"Clark Gregg, Ming-Na Wen, Brett Dalton, Iain De Caestecker"
487,487,Top of the Lake,"['crime', 'drama', 'mystery']","Obsessed with the disappearance of a 12-year-old pregnant girl near a freezing lake in New Zealand, a brave detective will find herself up against small-town secrets and a side of herself that was meticulously kept at bay.",,,,,,
488,488,The Following,"['crime', 'drama', 'mystery']","A brilliant and charismatic, yet psychotic serial killer communicates with other active serial killers and activates a cult of believers following his every command.",20132015,7.5,,80448.0,43 min,"Kevin Bacon, James Purefoy, Shawn Ashmore, Valorie Curry"
489,489,Perception,"['crime', 'drama', 'mystery']",Dr. Daniel Pierce is an eccentric neuropsychiatrist who uses his unique outlook to help the federal government solve complex criminal cases.,20122015,7.5,,17671.0,42 min,"Eric McCormack, Rachael Leigh Cook, Kelly Rowan, Arjay Smith"
490,490,Being Human,"['drama', 'fantasy', 'horror']","Three twenty-somethings share a house and try to live a normal life despite being a ghost, a werewolf, and a vampire.",2019,,,,,"Marco Coppola, Charlie Hofheimer, Leticia Peres, Josephine Huang, Aaron Scott Koen"
491,491,Outsourced,['comedy'],A manager is sent to India to oversee a staff of customer service representatives.,20102011,7.5,,11390.0,30 min,"Ben Rappaport, Anisha Nagarajan, Diedrich Bader, Parvesh Cheena"
492,492,Pretty Little Liars,"['drama', 'mystery', 'romance']","Four friends band together against an anonymous foe who threatens to reveal their darkest secrets, while also investigating the disappearance of their best friend.",2019,7.5,,1318.0,45 min,"Sasha Pieterse, Janel Parrish, Sofia Carson, Sydney Park"
493,493,The Glades,"['action', 'crime', 'drama']",A former Chicago cop moves to a small Florida town and joins the state police.,20102013,7.5,,10933.0,60 min,"Matt Passmore, Kiele Sanchez, Carlos Gómez, Jordan Wall"
494,494,The Middle,['comedy'],"The daily mishaps of a married woman and her semi-dysfunctional family and their attempts to survive life in general in the town of Orson, Indiana.",20002006,8.0,,108005.0,22 min,"Frankie Muniz, Bryan Cranston, Justin Berfield, Erik Per Sullivan"
495,495,Harper's Island,"['drama', 'horror', 'mystery']","Harper's Island was once the scene of a gruesome series of murders. Now, seven years later, family and friends gather on the island for a wedding, but one by one they begin to die.",2009,7.5,,23982.0,40 min,"Elaine Cassidy, Christopher Gorham, Matt Barr, Gina Holden"
496,496,Invasion,"['drama', 'horror', 'mystery']","In the aftermath of a hurricane, a Florida Park Ranger and his family deal with strange occurrences.",1978,7.4,75.0,45934.0,115 min,"Philip Kaufman, Donald Sutherland, Brooke Adams, Jeff Goldblum, Veronica Cartwright"
497,497,Desperate Housewives,"['comedy', 'drama', 'mystery']","Secrets and truths unfold through the lives of female friends in one suburban neighborhood, after the mysterious suicide of a neighbor.",20042012,7.5,,106503.0,45 min,"Teri Hatcher, Felicity Huffman, Marcia Cross, Eva Longoria"
498,498,Las Vegas,"['crime', 'drama']","Welcome to the Montecito Resort and Casino in Las Vegas, where you can do anything you want, but Ed Deline and his crack surveillance team will be watching. Just remember: what happens in Vegas stays in Vegas.",1998,7.7,,241044.0,118 min,"Terry Gilliam, Johnny Depp, Benicio Del Toro, Tobey Maguire, Michael Lee Gogin"
499,499,Tru Calling,"['adventure', 'drama', 'fantasy']",A university graduate working in the city morgue is able to repeat the same day over again to prevent murders or other disasters.,20032005,7.5,,14165.0,43 min,"Eliza Dushku, Shawn Reaves, Zach Galifianakis, A.J. Cook"
500,500,The O.C.,"['comedy', 'drama', 'romance']","A troubled youth becomes embroiled in the lives of a close-knit group of people in the wealthy, upper-class neighborhood of Newport Beach, Orange County, California.",20032007,7.5,,74872.0,44 min,"Mischa Barton, Adam Brody, Peter Gallagher, Kelly Rowan"
501,501,Real Time with Bill Maher,"['comedy', 'news', 'talk-show']",Comedian and political satirist Bill Maher discusses topical events with guests from various backgrounds.,2003,7.5,,11367.0,60 min,"Bill Maher, Andrew Sullivan, Arianna Huffington, Michael Moore"
502,502,Everwood,['drama'],"A widowed brain surgeon from Manhattan moves his two children to the small mountain town of Everwood, Colorado.",20022006,7.5,,11529.0,60 min,"Treat Williams, Gregory Smith, Emily VanCamp, Debra Mooney"
503,503,Smallville,"['adventure', 'drama', 'romance']","A young Clark Kent struggles to find his place in the world as he learns to harness his alien powers for good and deals with the typical troubles of teenage life in Smallville, Kansas.",20012011,7.5,,108290.0,60 min,"Tom Welling, Michael Rosenbaum, Allison Mack, Kristin Kreuk"
504,504,Grounded for Life,['comedy'],Thirty-something Irish Catholic couple Sean and Claudia deal with their three children as well as Sean's judgmental father and his carefree brother.,20012005,7.5,,13331.0,22 min,"Donal Logue, Megyn Price, Kevin Corrigan, Lynsey Bartilson"
505,505,Star Trek: Enterprise,"['action', 'adventure', 'drama']","A century before Captain Kirk's five-year mission, Jonathan Archer captains the United Earth ship Enterprise during the early years of Starfleet, leading up to the Earth-Romulan War and the formation of the Federation.",20012005,7.5,,39327.0,60 min,"Scott Bakula, John Billingsley, Jolene Blalock, Dominic Keating"
506,506,Roswell,"['drama', 'mystery', 'sci-fi']",The lives of three young alien/human hybrids with extraordinary gifts in Roswell.,2019,5.9,,4484.0,60 min,"Jeanine Mason, Nathan Parsons, Michael Vlamis, Lily Cowles"
507,507,"Ed, Edd n Eddy","['animation', 'comedy', 'family']","The off-the-wall, day-to-day life of three friends who have exactly the same name.",2005,8.0,,92.0,,"Benoît Rullier, Matt Hill, Sam Vincent, Tony Sampson, Keenan Christensen"
508,508,He-Man and the Masters of the Universe,"['animation', 'action', 'adventure']","The most powerful man in the universe, He-Man, goes against the evil forces of Skeletor to save the planet Eternia and to protect the secrets of Castle Grayskull.",19831985,7.5,,14525.0,30 min,"John Erwin, Alan Oppenheimer, Linda Gary, Lou Scheimer"
509,509,The Pretender,"['drama', 'mystery', 'sci-fi']","A specially gifted man, with the ability to instantly master any skill, escapes from a secret testing facility and travels the country taking on different jobs and helping strangers while hiding from his kidnappers.",19962000,7.5,,13857.0,60 min,"Michael T. Weiss, Andrea Parker, Patrick Bauchau, Jon Gries"
510,510,Early Edition,"['adventure', 'comedy', 'drama']","His name is Gary Hobson. He gets tomorrow's newspaper today. He doesn't know how. He doesn't know why. All he knows is when the early edition hits his doorstep, he has twenty-four hours to set things right.",19962000,7.5,,10456.0,41 min,"Kyle Chandler, Shanesia Davis, Fisher Stevens, Billie Worley"
511,511,NYPD Blue,"['crime', 'drama', 'mystery']",Detectives from NYPD's 15th squad investigate homicides within their precinct.,19932005,7.5,,10508.0,45 min,"Dennis Franz, Jimmy Smits, Gordon Clapp, James McDaniel"
512,512,Beavis and Butt-Head,"['animation', 'comedy', 'music']","Animated MTV series about two teenage heavy-metal music fans who occasionally do idiotic things because they're bored. For them, everything is ""cool"" or ""sucks.""",19932011,7.5,,25230.0,15 min,"Mike Judge, Dale Revo, Kristofor Brown, Tracy Grandstaff"
513,513,Rugrats,"['animation', 'adventure', 'comedy']",The cartoon misadventures of four babies and their snotty older cousin as they face the things in life they don't understand.,19902006,7.5,,28422.0,30 min,"Elizabeth Daily, Christine Cavanaugh, Nancy Cartwright, Kath Soucie"
514,514,The Ren & Stimpy Show,"['animation', 'comedy']","Ren, a psychotic Chihuahua, and Stimpson J. Cat, a dimwitted Manx cat who goes by the nickname Stimpy, have a host of unusual adventures.",19911996,7.5,,19180.0,30 min,"John Kricfalusi, Billy West, Harris Peet, Cheryl Chase"
515,515,Doug,"['animation', 'comedy', 'drama']","The life of a young boy as he meets friends, falls in love, maneuvers his way through grade 6 and writes all about it in his journal.",19911994,7.5,,16022.0,30 min,"Billy West, Fred Newman, Constance Shulman, Becca Lish"
516,516,Dinosaurs,"['comedy', 'family', 'fantasy']","Dinosaurs follows the life of a family of dinosaurs, living in a modern world. They have TVs, fridges, etc. The only humans around are cavemen, who are viewed as pets and wild animals.",2015,6.7,66.0,90744.0,93 min,"Peter Sohn, Jeffrey Wright, Frances McDormand, Maleah Nipay-Padilla, Ryan Teeple"
517,517,Miami Vice,"['action', 'crime', 'drama']","Resplendent with authentic 1980's music, fashion and vibe, ""Miami Vice"" follows two undercover detectives and their extended team through the mean streets of Miami.",19841990,7.5,,20472.0,48 min,"Don Johnson, Philip Michael Thomas, Saundra Santiago, Olivia Brown"
518,518,"Magnum, P.I.","['action', 'adventure', 'crime']",The adventures of a Hawaii based private investigator.,2018,5.5,,5082.0,43 min,"Jay Hernandez, Perdita Weeks, Zachary Knighton, Stephen Hill"
519,519,Three's Company,['comedy'],The misadventures of two women and one man living in one apartment and their neighbors.,19761984,7.5,,10521.0,30 min,"John Ritter, Joyce DeWitt, Suzanne Somers, Richard Kline"
520,520,Happy Days,"['comedy', 'family', 'music']","The Cunningham family live through the 1950s with help and guidance from the lovable and almost superhuman greaser, Fonzie.",2019,6.4,,15824.0,100 min,"Christopher Landon, Jessica Rothe, Israel Broussard, Phi Vu, Suraj Sharma"
521,521,Batman,"['action', 'adventure', 'comedy']",The Caped Crusader and his young ward battle evildoers in Gotham City.,2016,6.5,,570842.0,151 min,"Zack Snyder, Ben Affleck, Henry Cavill, Amy Adams, Jesse Eisenberg"
522,522,I Dream of Jeannie,"['comedy', 'family', 'fantasy']",A United States astronaut finds his life vastly complicated when he stumbles on to a bottle containing a female genie.,19651970,7.5,,11186.0,30 min,"Barbara Eden, Larry Hagman, Bill Daily, Hayden Rorke"
523,523,The Flintstones,"['animation', 'comedy', 'family']","The misadventures of two modern-day Stone Age families, the Flintstones and the Rubbles.",1994,4.9,,69497.0,91 min,"Brian Levant, John Goodman, Rick Moranis, Rosie O'Donnell, Halle Berry"
524,524,Manifest,"['drama', 'mystery']","After a turbulent, but routine flight, those onboard discover the world has aged five years, and soon a deeper mystery unfolds.",2018,7.3,,12967.0,43 min,"Melissa Roxburgh, Josh Dallas, Athena Karkanis, J.R. Ramirez"
525,525,The Resident,['drama'],A group of doctors at Chastain Memorial Hospital face personal and professional challenges on a daily basis.,2018,7.4,,12727.0,60 min,"Matt Czuchry, Emily VanCamp, Manish Dayal, Shaunette Renée Wilson"
